"cod","mun","total","hombres","mujeres","date"
22205,"San Esteban de Litera",634,317,317,1998
22205,"San Esteban de Litera",607,302,305,1999
22205,"San Esteban de Litera",604,302,302,2000
22205,"San Esteban de Litera",602,302,300,2001
22205,"San Esteban de Litera",585,293,292,2002
22205,"San Esteban de Litera",572,288,284,2003
22205,"San Esteban de Litera",562,284,278,2004
22205,"San Esteban de Litera",541,273,268,2005
22205,"San Esteban de Litera",512,256,256,2006
22205,"San Esteban de Litera",497,250,247,2007
22205,"San Esteban de Litera",550,286,264,2008
22205,"San Esteban de Litera",527,275,252,2009
22205,"San Esteban de Litera",526,272,254,2010
22205,"San Esteban de Litera",509,267,242,2011
22205,"San Esteban de Litera",502,270,232,2012
22205,"San Esteban de Litera",501,263,238,2013
