"cod","mun","total","hombres","mujeres","date"
50041,"Bagüés",34,20,14,1998
50041,"Bagüés",47,26,21,1999
50041,"Bagüés",46,24,22,2000
50041,"Bagüés",42,22,20,2001
50041,"Bagüés",42,23,19,2002
50041,"Bagüés",45,25,20,2003
50041,"Bagüés",43,23,20,2004
50041,"Bagüés",37,21,16,2005
50041,"Bagüés",34,20,14,2006
50041,"Bagüés",33,19,14,2007
50041,"Bagüés",32,20,12,2008
50041,"Bagüés",28,17,11,2009
50041,"Bagüés",23,13,10,2010
50041,"Bagüés",21,12,9,2011
50041,"Bagüés",20,11,9,2012
50041,"Bagüés",20,12,8,2013
