"cod","mun","total","hombres","mujeres","date"
44180,"Peracense",117,63,54,1998
44180,"Peracense",117,63,54,1999
44180,"Peracense",108,58,50,2000
44180,"Peracense",106,57,49,2001
44180,"Peracense",101,57,44,2002
44180,"Peracense",107,61,46,2003
44180,"Peracense",107,61,46,2004
44180,"Peracense",114,69,45,2005
44180,"Peracense",129,86,43,2006
44180,"Peracense",121,77,44,2007
44180,"Peracense",96,56,40,2008
44180,"Peracense",93,53,40,2009
44180,"Peracense",89,52,37,2010
44180,"Peracense",88,49,39,2011
44180,"Peracense",77,44,33,2012
44180,"Peracense",73,40,33,2013
