"cod","mun","total","hombres","mujeres","date"
50152,"Maella",2027,1028,999,1998
50152,"Maella",2025,1022,1003,1999
50152,"Maella",1996,1003,993,2000
50152,"Maella",2123,1110,1013,2001
50152,"Maella",2123,1116,1007,2002
50152,"Maella",2064,1084,980,2003
50152,"Maella",2025,1049,976,2004
50152,"Maella",2056,1091,965,2005
50152,"Maella",2089,1121,968,2006
50152,"Maella",2051,1088,963,2007
50152,"Maella",2051,1056,995,2008
50152,"Maella",2027,1042,985,2009
50152,"Maella",2028,1044,984,2010
50152,"Maella",2018,1039,979,2011
50152,"Maella",1986,1036,950,2012
50152,"Maella",1977,1036,941,2013
