"cod","mun","total","hombres","mujeres","date"
50179,"Moyuela",356,180,176,1998
50179,"Moyuela",358,184,174,1999
50179,"Moyuela",353,184,169,2000
50179,"Moyuela",344,179,165,2001
50179,"Moyuela",333,174,159,2002
50179,"Moyuela",320,170,150,2003
50179,"Moyuela",315,165,150,2004
50179,"Moyuela",301,159,142,2005
50179,"Moyuela",297,158,139,2006
50179,"Moyuela",290,155,135,2007
50179,"Moyuela",289,153,136,2008
50179,"Moyuela",280,150,130,2009
50179,"Moyuela",260,141,119,2010
50179,"Moyuela",258,138,120,2011
50179,"Moyuela",278,149,129,2012
50179,"Moyuela",280,155,125,2013
