"cod","mun","total","hombres","mujeres","date"
22074,"Campo",360,171,189,1998
22074,"Campo",355,168,187,1999
22074,"Campo",342,164,178,2000
22074,"Campo",328,157,171,2001
22074,"Campo",315,148,167,2002
22074,"Campo",304,142,162,2003
22074,"Campo",295,139,156,2004
22074,"Campo",291,137,154,2005
22074,"Campo",287,136,151,2006
22074,"Campo",279,132,147,2007
22074,"Campo",252,118,134,2008
22074,"Campo",246,117,129,2009
22074,"Campo",355,178,177,2010
22074,"Campo",350,171,179,2011
22074,"Campo",330,164,166,2012
22074,"Campo",426,220,206,2013
