"cod","mun","total","hombres","mujeres","date"
50284,"Villafeliche",235,118,117,1998
50284,"Villafeliche",235,118,117,1999
50284,"Villafeliche",245,121,124,2000
50284,"Villafeliche",238,120,118,2001
50284,"Villafeliche",243,123,120,2002
50284,"Villafeliche",235,121,114,2003
50284,"Villafeliche",226,116,110,2004
50284,"Villafeliche",220,112,108,2005
50284,"Villafeliche",207,102,105,2006
50284,"Villafeliche",199,99,100,2007
50284,"Villafeliche",187,93,94,2008
50284,"Villafeliche",185,94,91,2009
50284,"Villafeliche",200,106,94,2010
50284,"Villafeliche",225,117,108,2011
50284,"Villafeliche",209,109,100,2012
50284,"Villafeliche",206,107,99,2013
