"cod","mun","total","hombres","mujeres","date"
44199,"Rubiales",61,34,27,1998
44199,"Rubiales",60,33,27,1999
44199,"Rubiales",58,32,26,2000
44199,"Rubiales",57,31,26,2001
44199,"Rubiales",59,31,28,2002
44199,"Rubiales",55,31,24,2003
44199,"Rubiales",60,31,29,2004
44199,"Rubiales",54,29,25,2005
44199,"Rubiales",53,30,23,2006
44199,"Rubiales",58,35,23,2007
44199,"Rubiales",58,36,22,2008
44199,"Rubiales",56,33,23,2009
44199,"Rubiales",57,35,22,2010
44199,"Rubiales",58,34,24,2011
44199,"Rubiales",61,35,26,2012
44199,"Rubiales",55,31,24,2013
