"cod","mun","total","hombres","mujeres","date"
44190,"Pozuel del Campo",113,61,52,1998
44190,"Pozuel del Campo",113,62,51,1999
44190,"Pozuel del Campo",115,63,52,2000
44190,"Pozuel del Campo",111,61,50,2001
44190,"Pozuel del Campo",111,61,50,2002
44190,"Pozuel del Campo",108,59,49,2003
44190,"Pozuel del Campo",110,59,51,2004
44190,"Pozuel del Campo",103,55,48,2005
44190,"Pozuel del Campo",105,57,48,2006
44190,"Pozuel del Campo",114,59,55,2007
44190,"Pozuel del Campo",107,56,51,2008
44190,"Pozuel del Campo",101,51,50,2009
44190,"Pozuel del Campo",100,50,50,2010
44190,"Pozuel del Campo",98,52,46,2011
44190,"Pozuel del Campo",90,45,45,2012
44190,"Pozuel del Campo",80,41,39,2013
