"cod","mun","total","hombres","mujeres","date"
44226,"Torrelacárcel",304,157,147,1998
44226,"Torrelacárcel",293,151,142,1999
44226,"Torrelacárcel",290,153,137,2000
44226,"Torrelacárcel",281,148,133,2001
44226,"Torrelacárcel",282,149,133,2002
44226,"Torrelacárcel",265,138,127,2003
44226,"Torrelacárcel",248,130,118,2004
44226,"Torrelacárcel",240,127,113,2005
44226,"Torrelacárcel",224,119,105,2006
44226,"Torrelacárcel",225,118,107,2007
44226,"Torrelacárcel",218,115,103,2008
44226,"Torrelacárcel",231,121,110,2009
44226,"Torrelacárcel",223,118,105,2010
44226,"Torrelacárcel",213,114,99,2011
44226,"Torrelacárcel",200,105,95,2012
44226,"Torrelacárcel",193,102,91,2013
