"cod","mun","total","hombres","mujeres","date"
50278,"Velilla de Ebro",281,141,140,1998
50278,"Velilla de Ebro",278,140,138,1999
50278,"Velilla de Ebro",276,134,142,2000
50278,"Velilla de Ebro",267,129,138,2001
50278,"Velilla de Ebro",241,116,125,2002
50278,"Velilla de Ebro",249,121,128,2003
50278,"Velilla de Ebro",256,127,129,2004
50278,"Velilla de Ebro",255,127,128,2005
50278,"Velilla de Ebro",260,130,130,2006
50278,"Velilla de Ebro",248,123,125,2007
50278,"Velilla de Ebro",250,126,124,2008
50278,"Velilla de Ebro",261,138,123,2009
50278,"Velilla de Ebro",254,137,117,2010
50278,"Velilla de Ebro",245,130,115,2011
50278,"Velilla de Ebro",243,128,115,2012
50278,"Velilla de Ebro",243,132,111,2013
