"cod","mun","total","hombres","mujeres","date"
44125,"Huesa del Común",136,78,58,1998
44125,"Huesa del Común",139,81,58,1999
44125,"Huesa del Común",135,78,57,2000
44125,"Huesa del Común",131,76,55,2001
44125,"Huesa del Común",130,78,52,2002
44125,"Huesa del Común",128,80,48,2003
44125,"Huesa del Común",116,72,44,2004
44125,"Huesa del Común",111,68,43,2005
44125,"Huesa del Común",106,62,44,2006
44125,"Huesa del Común",105,65,40,2007
44125,"Huesa del Común",101,66,35,2008
44125,"Huesa del Común",97,62,35,2009
44125,"Huesa del Común",90,58,32,2010
44125,"Huesa del Común",92,57,35,2011
44125,"Huesa del Común",86,54,32,2012
44125,"Huesa del Común",82,52,30,2013
