"cod","mun","total","hombres","mujeres","date"
44074,"Cedrillas",544,282,262,1998
44074,"Cedrillas",526,272,254,1999
44074,"Cedrillas",527,272,255,2000
44074,"Cedrillas",523,268,255,2001
44074,"Cedrillas",519,264,255,2002
44074,"Cedrillas",517,261,256,2003
44074,"Cedrillas",517,265,252,2004
44074,"Cedrillas",542,282,260,2005
44074,"Cedrillas",547,286,261,2006
44074,"Cedrillas",569,305,264,2007
44074,"Cedrillas",601,317,284,2008
44074,"Cedrillas",612,318,294,2009
44074,"Cedrillas",623,323,300,2010
44074,"Cedrillas",620,325,295,2011
44074,"Cedrillas",631,327,304,2012
44074,"Cedrillas",630,325,305,2013
