"cod","mun","total","hombres","mujeres","date"
50088,"Cosuenda",422,217,205,1998
50088,"Cosuenda",425,219,206,1999
50088,"Cosuenda",415,219,196,2000
50088,"Cosuenda",415,216,199,2001
50088,"Cosuenda",416,221,195,2002
50088,"Cosuenda",396,208,188,2003
50088,"Cosuenda",392,205,187,2004
50088,"Cosuenda",380,198,182,2005
50088,"Cosuenda",377,193,184,2006
50088,"Cosuenda",384,194,190,2007
50088,"Cosuenda",391,200,191,2008
50088,"Cosuenda",392,201,191,2009
50088,"Cosuenda",389,198,191,2010
50088,"Cosuenda",413,208,205,2011
50088,"Cosuenda",398,204,194,2012
50088,"Cosuenda",390,199,191,2013
