"cod","mun","total","hombres","mujeres","date"
22040,"Azanuy-Alins",203,97,106,1998
22040,"Azanuy-Alins",198,93,105,1999
22040,"Azanuy-Alins",193,86,107,2000
22040,"Azanuy-Alins",180,82,98,2001
22040,"Azanuy-Alins",183,84,99,2002
22040,"Azanuy-Alins",173,80,93,2003
22040,"Azanuy-Alins",179,87,92,2004
22040,"Azanuy-Alins",180,89,91,2005
22040,"Azanuy-Alins",173,85,88,2006
22040,"Azanuy-Alins",178,87,91,2007
22040,"Azanuy-Alins",187,94,93,2008
22040,"Azanuy-Alins",194,97,97,2009
22040,"Azanuy-Alins",174,88,86,2010
22040,"Azanuy-Alins",181,93,88,2011
22040,"Azanuy-Alins",174,85,89,2012
22040,"Azanuy-Alins",181,89,92,2013
