"cod","mun","total","hombres","mujeres","date"
50064,"Cabañas de Ebro",517,270,247,1998
50064,"Cabañas de Ebro",526,273,253,1999
50064,"Cabañas de Ebro",550,285,265,2000
50064,"Cabañas de Ebro",544,284,260,2001
50064,"Cabañas de Ebro",542,283,259,2002
50064,"Cabañas de Ebro",517,270,247,2003
50064,"Cabañas de Ebro",522,278,244,2004
50064,"Cabañas de Ebro",519,269,250,2005
50064,"Cabañas de Ebro",548,282,266,2006
50064,"Cabañas de Ebro",537,276,261,2007
50064,"Cabañas de Ebro",541,283,258,2008
50064,"Cabañas de Ebro",558,297,261,2009
50064,"Cabañas de Ebro",556,298,258,2010
50064,"Cabañas de Ebro",550,298,252,2011
50064,"Cabañas de Ebro",553,297,256,2012
50064,"Cabañas de Ebro",540,287,253,2013
