"cod","mun","total","hombres","mujeres","date"
22013,"Alberuela de Tubo",388,193,195,1998
22013,"Alberuela de Tubo",388,193,195,1999
22013,"Alberuela de Tubo",388,192,196,2000
22013,"Alberuela de Tubo",381,197,184,2001
22013,"Alberuela de Tubo",380,197,183,2002
22013,"Alberuela de Tubo",361,185,176,2003
22013,"Alberuela de Tubo",370,187,183,2004
22013,"Alberuela de Tubo",370,189,181,2005
22013,"Alberuela de Tubo",357,186,171,2006
22013,"Alberuela de Tubo",353,185,168,2007
22013,"Alberuela de Tubo",358,186,172,2008
22013,"Alberuela de Tubo",358,185,173,2009
22013,"Alberuela de Tubo",355,182,173,2010
22013,"Alberuela de Tubo",355,181,174,2011
22013,"Alberuela de Tubo",348,178,170,2012
22013,"Alberuela de Tubo",339,176,163,2013
