"cod","mun","total","hombres","mujeres","date"
22142,"Lascuarre",170,91,79,1998
22142,"Lascuarre",176,94,82,1999
22142,"Lascuarre",164,90,74,2000
22142,"Lascuarre",165,94,71,2001
22142,"Lascuarre",157,85,72,2002
22142,"Lascuarre",149,79,70,2003
22142,"Lascuarre",146,74,72,2004
22142,"Lascuarre",147,74,73,2005
22142,"Lascuarre",147,77,70,2006
22142,"Lascuarre",157,82,75,2007
22142,"Lascuarre",159,86,73,2008
22142,"Lascuarre",158,86,72,2009
22142,"Lascuarre",157,85,72,2010
22142,"Lascuarre",155,84,71,2011
22142,"Lascuarre",152,77,75,2012
22142,"Lascuarre",143,74,69,2013
