"cod","mun","total","hombres","mujeres","date"
22111,"Foradada del Toscar",252,120,132,1998
22111,"Foradada del Toscar",244,117,127,1999
22111,"Foradada del Toscar",242,117,125,2000
22111,"Foradada del Toscar",235,114,121,2001
22111,"Foradada del Toscar",228,112,116,2002
22111,"Foradada del Toscar",220,108,112,2003
22111,"Foradada del Toscar",213,106,107,2004
22111,"Foradada del Toscar",220,112,108,2005
22111,"Foradada del Toscar",212,110,102,2006
22111,"Foradada del Toscar",231,119,112,2007
22111,"Foradada del Toscar",238,126,112,2008
22111,"Foradada del Toscar",226,119,107,2009
22111,"Foradada del Toscar",215,114,101,2010
22111,"Foradada del Toscar",211,113,98,2011
22111,"Foradada del Toscar",208,111,97,2012
22111,"Foradada del Toscar",197,107,90,2013
