"cod","mun","total","hombres","mujeres","date"
44088,"Cuba (La)",66,33,33,1998
44088,"Cuba (La)",61,29,32,1999
44088,"Cuba (La)",60,29,31,2000
44088,"Cuba (La)",60,30,30,2001
44088,"Cuba (La)",58,29,29,2002
44088,"Cuba (La)",55,28,27,2003
44088,"Cuba (La)",52,25,27,2004
44088,"Cuba (La)",56,28,28,2005
44088,"Cuba (La)",51,26,25,2006
44088,"Cuba (La)",63,34,29,2007
44088,"Cuba (La)",68,37,31,2008
44088,"Cuba (La)",63,34,29,2009
44088,"Cuba (La)",52,27,25,2010
44088,"Cuba (La)",52,28,24,2011
44088,"Cuba (La)",50,28,22,2012
44088,"Cuba (La)",47,27,20,2013
