"cod","mun","total","hombres","mujeres","date"
22069,"Broto",511,261,250,1998
22069,"Broto",520,268,252,1999
22069,"Broto",518,266,252,2000
22069,"Broto",521,271,250,2001
22069,"Broto",530,282,248,2002
22069,"Broto",524,275,249,2003
22069,"Broto",516,270,246,2004
22069,"Broto",528,272,256,2005
22069,"Broto",520,273,247,2006
22069,"Broto",533,278,255,2007
22069,"Broto",550,289,261,2008
22069,"Broto",547,289,258,2009
22069,"Broto",542,288,254,2010
22069,"Broto",543,288,255,2011
22069,"Broto",542,289,253,2012
22069,"Broto",533,281,252,2013
