"cod","mun","total","hombres","mujeres","date"
50254,"Tierga",260,143,117,1998
50254,"Tierga",257,142,115,1999
50254,"Tierga",253,141,112,2000
50254,"Tierga",247,137,110,2001
50254,"Tierga",232,130,102,2002
50254,"Tierga",227,128,99,2003
50254,"Tierga",221,122,99,2004
50254,"Tierga",212,116,96,2005
50254,"Tierga",203,111,92,2006
50254,"Tierga",198,110,88,2007
50254,"Tierga",196,108,88,2008
50254,"Tierga",189,103,86,2009
50254,"Tierga",179,99,80,2010
50254,"Tierga",202,112,90,2011
50254,"Tierga",197,111,86,2012
50254,"Tierga",195,108,87,2013
