"cod","mun","total","hombres","mujeres","date"
50066,"Cadrete",1367,727,640,1998
50066,"Cadrete",1572,835,737,1999
50066,"Cadrete",1679,895,784,2000
50066,"Cadrete",1729,931,798,2001
50066,"Cadrete",1664,898,766,2002
50066,"Cadrete",1916,1026,890,2003
50066,"Cadrete",2115,1128,987,2004
50066,"Cadrete",2303,1220,1083,2005
50066,"Cadrete",2431,1292,1139,2006
50066,"Cadrete",2445,1291,1154,2007
50066,"Cadrete",2528,1340,1188,2008
50066,"Cadrete",2777,1459,1318,2009
50066,"Cadrete",3054,1594,1460,2010
50066,"Cadrete",3177,1662,1515,2011
50066,"Cadrete",3293,1724,1569,2012
50066,"Cadrete",3363,1746,1617,2013
