"cod","mun","total","hombres","mujeres","date"
22126,"Ibieca",105,53,52,1998
22126,"Ibieca",101,50,51,1999
22126,"Ibieca",101,50,51,2000
22126,"Ibieca",111,56,55,2001
22126,"Ibieca",122,61,61,2002
22126,"Ibieca",114,61,53,2003
22126,"Ibieca",117,60,57,2004
22126,"Ibieca",114,60,54,2005
22126,"Ibieca",110,59,51,2006
22126,"Ibieca",116,64,52,2007
22126,"Ibieca",114,64,50,2008
22126,"Ibieca",110,61,49,2009
22126,"Ibieca",108,61,47,2010
22126,"Ibieca",109,61,48,2011
22126,"Ibieca",113,63,50,2012
22126,"Ibieca",121,67,54,2013
