"cod","mun","total","hombres","mujeres","date"
50025,"Almunia de Doña Godina (La)",5383,2751,2632,1998
50025,"Almunia de Doña Godina (La)",5438,2763,2675,1999
50025,"Almunia de Doña Godina (La)",5591,2856,2735,2000
50025,"Almunia de Doña Godina (La)",5875,3056,2819,2001
50025,"Almunia de Doña Godina (La)",6115,3211,2904,2002
50025,"Almunia de Doña Godina (La)",6353,3325,3028,2003
50025,"Almunia de Doña Godina (La)",6480,3360,3120,2004
50025,"Almunia de Doña Godina (La)",6779,3543,3236,2005
50025,"Almunia de Doña Godina (La)",7023,3670,3353,2006
50025,"Almunia de Doña Godina (La)",7170,3695,3475,2007
50025,"Almunia de Doña Godina (La)",7633,3942,3691,2008
50025,"Almunia de Doña Godina (La)",7911,4112,3799,2009
50025,"Almunia de Doña Godina (La)",7802,4059,3743,2010
50025,"Almunia de Doña Godina (La)",7851,4046,3805,2011
50025,"Almunia de Doña Godina (La)",7792,4032,3760,2012
50025,"Almunia de Doña Godina (La)",7766,4001,3765,2013
