"cod","mun","total","hombres","mujeres","date"
50115,"Fuentes de Ebro",3771,1948,1823,1998
50115,"Fuentes de Ebro",3834,1985,1849,1999
50115,"Fuentes de Ebro",3848,1989,1859,2000
50115,"Fuentes de Ebro",3934,2062,1872,2001
50115,"Fuentes de Ebro",3993,2108,1885,2002
50115,"Fuentes de Ebro",4015,2120,1895,2003
50115,"Fuentes de Ebro",4085,2157,1928,2004
50115,"Fuentes de Ebro",4086,2157,1929,2005
50115,"Fuentes de Ebro",4002,2094,1908,2006
50115,"Fuentes de Ebro",4134,2174,1960,2007
50115,"Fuentes de Ebro",4416,2332,2084,2008
50115,"Fuentes de Ebro",4596,2398,2198,2009
50115,"Fuentes de Ebro",4617,2416,2201,2010
50115,"Fuentes de Ebro",4603,2411,2192,2011
50115,"Fuentes de Ebro",4577,2378,2199,2012
50115,"Fuentes de Ebro",4656,2420,2236,2013
