"cod","mun","total","hombres","mujeres","date"
44115,"Galve",142,75,67,1998
44115,"Galve",144,76,68,1999
44115,"Galve",145,78,67,2000
44115,"Galve",140,75,65,2001
44115,"Galve",144,75,69,2002
44115,"Galve",147,82,65,2003
44115,"Galve",141,78,63,2004
44115,"Galve",153,82,71,2005
44115,"Galve",145,77,68,2006
44115,"Galve",136,76,60,2007
44115,"Galve",136,74,62,2008
44115,"Galve",144,80,64,2009
44115,"Galve",154,85,69,2010
44115,"Galve",151,82,69,2011
44115,"Galve",170,91,79,2012
44115,"Galve",168,88,80,2013
