"cod","mun","total","hombres","mujeres","date"
44262,"Villarroya de los Pinares",203,100,103,1998
44262,"Villarroya de los Pinares",200,100,100,1999
44262,"Villarroya de los Pinares",201,105,96,2000
44262,"Villarroya de los Pinares",192,98,94,2001
44262,"Villarroya de los Pinares",196,103,93,2002
44262,"Villarroya de los Pinares",193,103,90,2003
44262,"Villarroya de los Pinares",190,106,84,2004
44262,"Villarroya de los Pinares",188,103,85,2005
44262,"Villarroya de los Pinares",194,108,86,2006
44262,"Villarroya de los Pinares",194,109,85,2007
44262,"Villarroya de los Pinares",187,103,84,2008
44262,"Villarroya de los Pinares",190,102,88,2009
44262,"Villarroya de los Pinares",177,98,79,2010
44262,"Villarroya de los Pinares",172,92,80,2011
44262,"Villarroya de los Pinares",163,85,78,2012
44262,"Villarroya de los Pinares",164,85,79,2013
