"cod","mun","total","hombres","mujeres","date"
22084,"Castejón de Sos",532,275,257,1998
22084,"Castejón de Sos",546,283,263,1999
22084,"Castejón de Sos",572,297,275,2000
22084,"Castejón de Sos",605,313,292,2001
22084,"Castejón de Sos",660,351,309,2002
22084,"Castejón de Sos",679,356,323,2003
22084,"Castejón de Sos",731,383,348,2004
22084,"Castejón de Sos",755,407,348,2005
22084,"Castejón de Sos",733,387,346,2006
22084,"Castejón de Sos",738,391,347,2007
22084,"Castejón de Sos",771,411,360,2008
22084,"Castejón de Sos",787,420,367,2009
22084,"Castejón de Sos",788,421,367,2010
22084,"Castejón de Sos",776,406,370,2011
22084,"Castejón de Sos",767,401,366,2012
22084,"Castejón de Sos",731,373,358,2013
