"cod","mun","total","hombres","mujeres","date"
22128,"Ilche",284,150,134,1998
22128,"Ilche",277,145,132,1999
22128,"Ilche",279,146,133,2000
22128,"Ilche",282,150,132,2001
22128,"Ilche",279,152,127,2002
22128,"Ilche",264,141,123,2003
22128,"Ilche",261,140,121,2004
22128,"Ilche",263,141,122,2005
22128,"Ilche",275,148,127,2006
22128,"Ilche",273,144,129,2007
22128,"Ilche",271,144,127,2008
22128,"Ilche",259,137,122,2009
22128,"Ilche",246,130,116,2010
22128,"Ilche",237,122,115,2011
22128,"Ilche",226,115,111,2012
22128,"Ilche",211,107,104,2013
