"cod","mun","total","hombres","mujeres","date"
44007,"Alba",286,145,141,1998
44007,"Alba",275,144,131,1999
44007,"Alba",271,142,129,2000
44007,"Alba",273,144,129,2001
44007,"Alba",271,141,130,2002
44007,"Alba",250,127,123,2003
44007,"Alba",250,126,124,2004
44007,"Alba",247,124,123,2005
44007,"Alba",251,124,127,2006
44007,"Alba",250,126,124,2007
44007,"Alba",244,122,122,2008
44007,"Alba",250,126,124,2009
44007,"Alba",248,124,124,2010
44007,"Alba",230,114,116,2011
44007,"Alba",231,118,113,2012
44007,"Alba",215,113,102,2013
