"cod","mun","total","hombres","mujeres","date"
50009,"Alarba",160,92,68,1998
50009,"Alarba",160,91,69,1999
50009,"Alarba",158,88,70,2000
50009,"Alarba",158,88,70,2001
50009,"Alarba",152,85,67,2002
50009,"Alarba",145,82,63,2003
50009,"Alarba",143,81,62,2004
50009,"Alarba",157,88,69,2005
50009,"Alarba",148,82,66,2006
50009,"Alarba",146,82,64,2007
50009,"Alarba",161,91,70,2008
50009,"Alarba",156,87,69,2009
50009,"Alarba",155,86,69,2010
50009,"Alarba",160,89,71,2011
50009,"Alarba",161,90,71,2012
50009,"Alarba",152,89,63,2013
