"cod","mun","total","hombres","mujeres","date"
22063,"Biscarrués",227,123,104,1998
22063,"Biscarrués",232,124,108,1999
22063,"Biscarrués",232,123,109,2000
22063,"Biscarrués",228,121,107,2001
22063,"Biscarrués",230,121,109,2002
22063,"Biscarrués",230,123,107,2003
22063,"Biscarrués",232,119,113,2004
22063,"Biscarrués",215,110,105,2005
22063,"Biscarrués",217,112,105,2006
22063,"Biscarrués",221,120,101,2007
22063,"Biscarrués",231,119,112,2008
22063,"Biscarrués",234,124,110,2009
22063,"Biscarrués",228,120,108,2010
22063,"Biscarrués",223,118,105,2011
22063,"Biscarrués",226,123,103,2012
22063,"Biscarrués",220,121,99,2013
