"cod","mun","total","hombres","mujeres","date"
50228,"Rueda de Jalón",371,189,182,1998
50228,"Rueda de Jalón",366,187,179,1999
50228,"Rueda de Jalón",353,181,172,2000
50228,"Rueda de Jalón",363,188,175,2001
50228,"Rueda de Jalón",372,193,179,2002
50228,"Rueda de Jalón",365,187,178,2003
50228,"Rueda de Jalón",360,182,178,2004
50228,"Rueda de Jalón",360,186,174,2005
50228,"Rueda de Jalón",372,194,178,2006
50228,"Rueda de Jalón",364,187,177,2007
50228,"Rueda de Jalón",361,186,175,2008
50228,"Rueda de Jalón",353,188,165,2009
50228,"Rueda de Jalón",353,189,164,2010
50228,"Rueda de Jalón",350,189,161,2011
50228,"Rueda de Jalón",345,190,155,2012
50228,"Rueda de Jalón",343,187,156,2013
