"cod","mun","total","hombres","mujeres","date"
22178,"Pertusa",149,77,72,1998
22178,"Pertusa",154,80,74,1999
22178,"Pertusa",153,81,72,2000
22178,"Pertusa",153,78,75,2001
22178,"Pertusa",146,76,70,2002
22178,"Pertusa",145,75,70,2003
22178,"Pertusa",135,74,61,2004
22178,"Pertusa",131,72,59,2005
22178,"Pertusa",124,67,57,2006
22178,"Pertusa",123,69,54,2007
22178,"Pertusa",122,70,52,2008
22178,"Pertusa",110,64,46,2009
22178,"Pertusa",113,66,47,2010
22178,"Pertusa",117,70,47,2011
22178,"Pertusa",121,69,52,2012
22178,"Pertusa",124,71,53,2013
