"cod","mun","total","hombres","mujeres","date"
50177,"Morés",507,267,240,1998
50177,"Morés",503,265,238,1999
50177,"Morés",487,256,231,2000
50177,"Morés",474,249,225,2001
50177,"Morés",455,238,217,2002
50177,"Morés",438,234,204,2003
50177,"Morés",425,225,200,2004
50177,"Morés",407,213,194,2005
50177,"Morés",460,239,221,2006
50177,"Morés",447,235,212,2007
50177,"Morés",444,231,213,2008
50177,"Morés",443,228,215,2009
50177,"Morés",437,227,210,2010
50177,"Morés",422,222,200,2011
50177,"Morés",402,218,184,2012
50177,"Morés",393,212,181,2013
