"cod","mun","total","hombres","mujeres","date"
50164,"Mediana de Aragón",506,255,251,1998
50164,"Mediana de Aragón",511,257,254,1999
50164,"Mediana de Aragón",514,258,256,2000
50164,"Mediana de Aragón",507,252,255,2001
50164,"Mediana de Aragón",504,246,258,2002
50164,"Mediana de Aragón",510,251,259,2003
50164,"Mediana de Aragón",504,252,252,2004
50164,"Mediana de Aragón",495,251,244,2005
50164,"Mediana de Aragón",500,253,247,2006
50164,"Mediana de Aragón",520,259,261,2007
50164,"Mediana de Aragón",514,259,255,2008
50164,"Mediana de Aragón",492,250,242,2009
50164,"Mediana de Aragón",481,248,233,2010
50164,"Mediana de Aragón",470,238,232,2011
50164,"Mediana de Aragón",468,234,234,2012
50164,"Mediana de Aragón",469,233,236,2013
