"cod","mun","total","hombres","mujeres","date"
44029,"Ariño",916,453,463,1998
44029,"Ariño",901,444,457,1999
44029,"Ariño",866,423,443,2000
44029,"Ariño",817,399,418,2001
44029,"Ariño",872,444,428,2002
44029,"Ariño",897,465,432,2003
44029,"Ariño",898,466,432,2004
44029,"Ariño",856,442,414,2005
44029,"Ariño",826,431,395,2006
44029,"Ariño",867,457,410,2007
44029,"Ariño",954,500,454,2008
44029,"Ariño",950,499,451,2009
44029,"Ariño",925,478,447,2010
44029,"Ariño",914,472,442,2011
44029,"Ariño",893,460,433,2012
44029,"Ariño",769,386,383,2013
