"cod","mun","total","hombres","mujeres","date"
22232,"Torralba de Aragón",133,62,71,1998
22232,"Torralba de Aragón",129,61,68,1999
22232,"Torralba de Aragón",126,60,66,2000
22232,"Torralba de Aragón",122,59,63,2001
22232,"Torralba de Aragón",120,60,60,2002
22232,"Torralba de Aragón",118,59,59,2003
22232,"Torralba de Aragón",115,62,53,2004
22232,"Torralba de Aragón",122,65,57,2005
22232,"Torralba de Aragón",117,63,54,2006
22232,"Torralba de Aragón",118,62,56,2007
22232,"Torralba de Aragón",116,61,55,2008
22232,"Torralba de Aragón",113,61,52,2009
22232,"Torralba de Aragón",111,58,53,2010
22232,"Torralba de Aragón",107,55,52,2011
22232,"Torralba de Aragón",110,57,53,2012
22232,"Torralba de Aragón",107,55,52,2013
