"cod","mun","total","hombres","mujeres","date"
50168,"Mianos",39,22,17,1998
50168,"Mianos",38,21,17,1999
50168,"Mianos",45,24,21,2000
50168,"Mianos",47,25,22,2001
50168,"Mianos",43,22,21,2002
50168,"Mianos",44,24,20,2003
50168,"Mianos",45,24,21,2004
50168,"Mianos",46,25,21,2005
50168,"Mianos",45,24,21,2006
50168,"Mianos",53,28,25,2007
50168,"Mianos",48,26,22,2008
50168,"Mianos",46,25,21,2009
50168,"Mianos",41,22,19,2010
50168,"Mianos",41,21,20,2011
50168,"Mianos",40,22,18,2012
50168,"Mianos",33,19,14,2013
