"cod","mun","total","hombres","mujeres","date"
44101,"Ferreruela de Huerva",84,46,38,1998
44101,"Ferreruela de Huerva",86,45,41,1999
44101,"Ferreruela de Huerva",87,47,40,2000
44101,"Ferreruela de Huerva",85,46,39,2001
44101,"Ferreruela de Huerva",80,43,37,2002
44101,"Ferreruela de Huerva",78,43,35,2003
44101,"Ferreruela de Huerva",76,43,33,2004
44101,"Ferreruela de Huerva",73,42,31,2005
44101,"Ferreruela de Huerva",72,39,33,2006
44101,"Ferreruela de Huerva",73,38,35,2007
44101,"Ferreruela de Huerva",74,41,33,2008
44101,"Ferreruela de Huerva",77,42,35,2009
44101,"Ferreruela de Huerva",74,39,35,2010
44101,"Ferreruela de Huerva",68,37,31,2011
44101,"Ferreruela de Huerva",70,39,31,2012
44101,"Ferreruela de Huerva",67,36,31,2013
