"cod","mun","total","hombres","mujeres","date"
44018,"Almohaja",31,20,11,1998
44018,"Almohaja",30,19,11,1999
44018,"Almohaja",29,18,11,2000
44018,"Almohaja",29,18,11,2001
44018,"Almohaja",29,18,11,2002
44018,"Almohaja",31,18,13,2003
44018,"Almohaja",28,17,11,2004
44018,"Almohaja",30,20,10,2005
44018,"Almohaja",30,21,9,2006
44018,"Almohaja",28,20,8,2007
44018,"Almohaja",28,20,8,2008
44018,"Almohaja",23,15,8,2009
44018,"Almohaja",29,21,8,2010
44018,"Almohaja",29,23,6,2011
44018,"Almohaja",28,22,6,2012
44018,"Almohaja",21,16,5,2013
