"cod","mun","total","hombres","mujeres","date"
22015,"Alcalá del Obispo",355,180,175,1998
22015,"Alcalá del Obispo",348,179,169,1999
22015,"Alcalá del Obispo",356,186,170,2000
22015,"Alcalá del Obispo",351,182,169,2001
22015,"Alcalá del Obispo",362,186,176,2002
22015,"Alcalá del Obispo",355,184,171,2003
22015,"Alcalá del Obispo",363,189,174,2004
22015,"Alcalá del Obispo",364,193,171,2005
22015,"Alcalá del Obispo",348,184,164,2006
22015,"Alcalá del Obispo",367,193,174,2007
22015,"Alcalá del Obispo",425,245,180,2008
22015,"Alcalá del Obispo",429,256,173,2009
22015,"Alcalá del Obispo",491,321,170,2010
22015,"Alcalá del Obispo",411,243,168,2011
22015,"Alcalá del Obispo",368,192,176,2012
22015,"Alcalá del Obispo",354,187,167,2013
