"cod","mun","total","hombres","mujeres","date"
44020,"Alpeñés",31,18,13,1998
44020,"Alpeñés",29,18,11,1999
44020,"Alpeñés",28,18,10,2000
44020,"Alpeñés",28,18,10,2001
44020,"Alpeñés",28,18,10,2002
44020,"Alpeñés",28,18,10,2003
44020,"Alpeñés",27,18,9,2004
44020,"Alpeñés",27,18,9,2005
44020,"Alpeñés",26,18,8,2006
44020,"Alpeñés",26,18,8,2007
44020,"Alpeñés",25,17,8,2008
44020,"Alpeñés",25,17,8,2009
44020,"Alpeñés",27,18,9,2010
44020,"Alpeñés",26,17,9,2011
44020,"Alpeñés",25,16,9,2012
44020,"Alpeñés",19,11,8,2013
