"cod","mun","total","hombres","mujeres","date"
44216,"Teruel",29320,14134,15186,1998
44216,"Teruel",30047,14520,15527,1999
44216,"Teruel",30491,14733,15758,2000
44216,"Teruel",30789,14893,15896,2001
44216,"Teruel",31506,15251,16255,2002
44216,"Teruel",32304,15620,16684,2003
44216,"Teruel",32580,15741,16839,2004
44216,"Teruel",33238,16091,17147,2005
44216,"Teruel",33673,16361,17312,2006
44216,"Teruel",34236,16682,17554,2007
44216,"Teruel",35037,17130,17907,2008
44216,"Teruel",35396,17264,18132,2009
44216,"Teruel",35241,17133,18108,2010
44216,"Teruel",35288,17063,18225,2011
44216,"Teruel",35841,17320,18521,2012
44216,"Teruel",35961,17359,18602,2013
