"cod","mun","total","hombres","mujeres","date"
22139,"Laperdiguera",102,51,51,1998
22139,"Laperdiguera",102,49,53,1999
22139,"Laperdiguera",99,49,50,2000
22139,"Laperdiguera",105,51,54,2001
22139,"Laperdiguera",103,50,53,2002
22139,"Laperdiguera",102,49,53,2003
22139,"Laperdiguera",103,52,51,2004
22139,"Laperdiguera",105,55,50,2005
22139,"Laperdiguera",101,53,48,2006
22139,"Laperdiguera",102,55,47,2007
22139,"Laperdiguera",98,53,45,2008
22139,"Laperdiguera",102,56,46,2009
22139,"Laperdiguera",102,53,49,2010
22139,"Laperdiguera",102,53,49,2011
22139,"Laperdiguera",101,52,49,2012
22139,"Laperdiguera",95,49,46,2013
