"cod","mun","total","hombres","mujeres","date"
44021,"Allepuz",144,73,71,1998
44021,"Allepuz",147,76,71,1999
44021,"Allepuz",143,75,68,2000
44021,"Allepuz",142,75,67,2001
44021,"Allepuz",139,70,69,2002
44021,"Allepuz",137,67,70,2003
44021,"Allepuz",145,71,74,2004
44021,"Allepuz",137,68,69,2005
44021,"Allepuz",141,67,74,2006
44021,"Allepuz",135,66,69,2007
44021,"Allepuz",140,69,71,2008
44021,"Allepuz",134,66,68,2009
44021,"Allepuz",133,66,67,2010
44021,"Allepuz",129,62,67,2011
44021,"Allepuz",121,60,61,2012
44021,"Allepuz",119,57,62,2013
