"cod","mun","total","hombres","mujeres","date"
50045,"Belchite",1625,831,794,1998
50045,"Belchite",1639,840,799,1999
50045,"Belchite",1643,862,781,2000
50045,"Belchite",1629,846,783,2001
50045,"Belchite",1625,841,784,2002
50045,"Belchite",1570,809,761,2003
50045,"Belchite",1572,812,760,2004
50045,"Belchite",1621,837,784,2005
50045,"Belchite",1633,846,787,2006
50045,"Belchite",1647,861,786,2007
50045,"Belchite",1692,889,803,2008
50045,"Belchite",1671,864,807,2009
50045,"Belchite",1665,858,807,2010
50045,"Belchite",1683,872,811,2011
50045,"Belchite",1655,856,799,2012
50045,"Belchite",1633,840,793,2013
