"cod","mun","total","hombres","mujeres","date"
50007,"Aladrén",59,33,26,1998
50007,"Aladrén",62,34,28,1999
50007,"Aladrén",77,43,34,2000
50007,"Aladrén",79,42,37,2001
50007,"Aladrén",78,43,35,2002
50007,"Aladrén",76,44,32,2003
50007,"Aladrén",73,44,29,2004
50007,"Aladrén",64,39,25,2005
50007,"Aladrén",62,39,23,2006
50007,"Aladrén",65,40,25,2007
50007,"Aladrén",62,38,24,2008
50007,"Aladrén",60,38,22,2009
50007,"Aladrén",62,40,22,2010
50007,"Aladrén",67,44,23,2011
50007,"Aladrén",60,39,21,2012
50007,"Aladrén",54,37,17,2013
