"cod","mun","total","hombres","mujeres","date"
50215,"Pozuel de Ariza",25,18,7,1998
50215,"Pozuel de Ariza",22,15,7,1999
50215,"Pozuel de Ariza",24,16,8,2000
50215,"Pozuel de Ariza",23,14,9,2001
50215,"Pozuel de Ariza",23,14,9,2002
50215,"Pozuel de Ariza",23,15,8,2003
50215,"Pozuel de Ariza",27,17,10,2004
50215,"Pozuel de Ariza",27,17,10,2005
50215,"Pozuel de Ariza",23,14,9,2006
50215,"Pozuel de Ariza",24,14,10,2007
50215,"Pozuel de Ariza",22,13,9,2008
50215,"Pozuel de Ariza",22,13,9,2009
50215,"Pozuel de Ariza",20,12,8,2010
50215,"Pozuel de Ariza",21,12,9,2011
50215,"Pozuel de Ariza",22,12,10,2012
50215,"Pozuel de Ariza",22,13,9,2013
