"cod","mun","total","hombres","mujeres","date"
50246,"Sisamón",85,50,35,1998
50246,"Sisamón",83,49,34,1999
50246,"Sisamón",82,49,33,2000
50246,"Sisamón",76,45,31,2001
50246,"Sisamón",68,40,28,2002
50246,"Sisamón",65,40,25,2003
50246,"Sisamón",60,39,21,2004
50246,"Sisamón",56,38,18,2005
50246,"Sisamón",54,37,17,2006
50246,"Sisamón",53,37,16,2007
50246,"Sisamón",52,36,16,2008
50246,"Sisamón",51,35,16,2009
50246,"Sisamón",50,35,15,2010
50246,"Sisamón",43,28,15,2011
50246,"Sisamón",40,26,14,2012
50246,"Sisamón",39,26,13,2013
