"cod","mun","total","hombres","mujeres","date"
44013,"Alcañiz",12823,6330,6493,1998
44013,"Alcañiz",12961,6404,6557,1999
44013,"Alcañiz",13127,6484,6643,2000
44013,"Alcañiz",13386,6633,6753,2001
44013,"Alcañiz",13708,6823,6885,2002
44013,"Alcañiz",14383,7212,7171,2003
44013,"Alcañiz",14704,7402,7302,2004
44013,"Alcañiz",15130,7618,7512,2005
44013,"Alcañiz",15447,7770,7677,2006
44013,"Alcañiz",15587,7820,7767,2007
44013,"Alcañiz",16233,8200,8033,2008
44013,"Alcañiz",16392,8294,8098,2009
44013,"Alcañiz",16291,8198,8093,2010
44013,"Alcañiz",16420,8258,8162,2011
44013,"Alcañiz",16424,8245,8179,2012
44013,"Alcañiz",16384,8200,8184,2013
