"cod","mun","total","hombres","mujeres","date"
50901,"Biel-Fuencalderas",200,111,89,1998
50901,"Biel",188,104,84,1999
50901,"Biel",240,133,107,2000
50901,"Biel",255,138,117,2001
50901,"Biel",244,132,112,2002
50901,"Biel",213,120,93,2003
50901,"Biel",215,123,92,2004
50901,"Biel",211,119,92,2005
50901,"Biel",215,124,91,2006
50901,"Biel",221,129,92,2007
50901,"Biel",217,126,91,2008
50901,"Biel",200,115,85,2009
50901,"Biel",186,108,78,2010
50901,"Biel",166,97,69,2011
50901,"Biel",168,98,70,2012
50901,"Biel",167,99,68,2013
