"cod","mun","total","hombres","mujeres","date"
50280,"Vera de Moncayo",481,246,235,1998
50280,"Vera de Moncayo",480,248,232,1999
50280,"Vera de Moncayo",482,250,232,2000
50280,"Vera de Moncayo",475,246,229,2001
50280,"Vera de Moncayo",462,238,224,2002
50280,"Vera de Moncayo",448,233,215,2003
50280,"Vera de Moncayo",432,222,210,2004
50280,"Vera de Moncayo",438,229,209,2005
50280,"Vera de Moncayo",431,225,206,2006
50280,"Vera de Moncayo",441,230,211,2007
50280,"Vera de Moncayo",424,213,211,2008
50280,"Vera de Moncayo",425,216,209,2009
50280,"Vera de Moncayo",419,216,203,2010
50280,"Vera de Moncayo",405,211,194,2011
50280,"Vera de Moncayo",398,204,194,2012
50280,"Vera de Moncayo",406,210,196,2013
