"cod","mun","total","hombres","mujeres","date"
50212,"Pleitas",69,40,29,1998
50212,"Pleitas",64,38,26,1999
50212,"Pleitas",61,37,24,2000
50212,"Pleitas",58,35,23,2001
50212,"Pleitas",54,32,22,2002
50212,"Pleitas",62,35,27,2003
50212,"Pleitas",62,35,27,2004
50212,"Pleitas",58,33,25,2005
50212,"Pleitas",57,32,25,2006
50212,"Pleitas",57,32,25,2007
50212,"Pleitas",57,32,25,2008
50212,"Pleitas",51,26,25,2009
50212,"Pleitas",48,24,24,2010
50212,"Pleitas",53,27,26,2011
50212,"Pleitas",52,27,25,2012
50212,"Pleitas",45,23,22,2013
