"cod","mun","total","hombres","mujeres","date"
44203,"Salcedillo",8,4,4,1998
44203,"Salcedillo",8,4,4,1999
44203,"Salcedillo",7,3,4,2000
44203,"Salcedillo",7,4,3,2001
44203,"Salcedillo",7,4,3,2002
44203,"Salcedillo",8,4,4,2003
44203,"Salcedillo",8,4,4,2004
44203,"Salcedillo",7,4,3,2005
44203,"Salcedillo",10,7,3,2006
44203,"Salcedillo",12,7,5,2007
44203,"Salcedillo",13,7,6,2008
44203,"Salcedillo",10,6,4,2009
44203,"Salcedillo",8,6,2,2010
44203,"Salcedillo",8,7,1,2011
44203,"Salcedillo",10,8,2,2012
44203,"Salcedillo",10,8,2,2013
