"cod","mun","total","hombres","mujeres","date"
50043,"Bárboles",329,174,155,1998
50043,"Bárboles",330,174,156,1999
50043,"Bárboles",326,172,154,2000
50043,"Bárboles",326,170,156,2001
50043,"Bárboles",318,167,151,2002
50043,"Bárboles",327,175,152,2003
50043,"Bárboles",318,167,151,2004
50043,"Bárboles",310,166,144,2005
50043,"Bárboles",331,177,154,2006
50043,"Bárboles",324,178,146,2007
50043,"Bárboles",346,190,156,2008
50043,"Bárboles",352,194,158,2009
50043,"Bárboles",333,189,144,2010
50043,"Bárboles",326,187,139,2011
50043,"Bárboles",327,189,138,2012
50043,"Bárboles",316,175,141,2013
