"cod","mun","total","hombres","mujeres","date"
22002,"Abizanda",140,73,67,1998
22002,"Abizanda",142,74,68,1999
22002,"Abizanda",137,72,65,2000
22002,"Abizanda",135,71,64,2001
22002,"Abizanda",143,69,74,2002
22002,"Abizanda",132,62,70,2003
22002,"Abizanda",131,60,71,2004
22002,"Abizanda",128,60,68,2005
22002,"Abizanda",136,63,73,2006
22002,"Abizanda",133,66,67,2007
22002,"Abizanda",130,64,66,2008
22002,"Abizanda",126,65,61,2009
22002,"Abizanda",132,68,64,2010
22002,"Abizanda",139,71,68,2011
22002,"Abizanda",136,67,69,2012
22002,"Abizanda",143,74,69,2013
