"cod","mun","total","hombres","mujeres","date"
50259,"Torrehermosa",122,65,57,1998
50259,"Torrehermosa",115,63,52,1999
50259,"Torrehermosa",114,62,52,2000
50259,"Torrehermosa",114,62,52,2001
50259,"Torrehermosa",112,60,52,2002
50259,"Torrehermosa",107,56,51,2003
50259,"Torrehermosa",102,53,49,2004
50259,"Torrehermosa",99,52,47,2005
50259,"Torrehermosa",92,48,44,2006
50259,"Torrehermosa",92,48,44,2007
50259,"Torrehermosa",89,47,42,2008
50259,"Torrehermosa",87,46,41,2009
50259,"Torrehermosa",83,44,39,2010
50259,"Torrehermosa",81,43,38,2011
50259,"Torrehermosa",80,42,38,2012
50259,"Torrehermosa",70,38,32,2013
