"cod","mun","total","hombres","mujeres","date"
50067,"Calatayud",16569,7912,8657,1998
50067,"Calatayud",17352,8291,9061,1999
50067,"Calatayud",17876,8623,9253,2000
50067,"Calatayud",17970,8806,9164,2001
50067,"Calatayud",18531,9133,9398,2002
50067,"Calatayud",19279,9553,9726,2003
50067,"Calatayud",19634,9733,9901,2004
50067,"Calatayud",20263,10095,10168,2005
50067,"Calatayud",20001,9900,10101,2006
50067,"Calatayud",21040,10473,10567,2007
50067,"Calatayud",21905,10884,11021,2008
50067,"Calatayud",21933,10909,11024,2009
50067,"Calatayud",21717,10794,10923,2010
50067,"Calatayud",20837,10278,10559,2011
50067,"Calatayud",21174,10506,10668,2012
50067,"Calatayud",20926,10402,10524,2013
