"cod","mun","total","hombres","mujeres","date"
50232,"Salvatierra de Esca",289,148,141,1998
50232,"Salvatierra de Esca",289,148,141,1999
50232,"Salvatierra de Esca",278,142,136,2000
50232,"Salvatierra de Esca",276,141,135,2001
50232,"Salvatierra de Esca",273,134,139,2002
50232,"Salvatierra de Esca",271,134,137,2003
50232,"Salvatierra de Esca",269,134,135,2004
50232,"Salvatierra de Esca",260,126,134,2005
50232,"Salvatierra de Esca",259,125,134,2006
50232,"Salvatierra de Esca",249,120,129,2007
50232,"Salvatierra de Esca",248,121,127,2008
50232,"Salvatierra de Esca",244,120,124,2009
50232,"Salvatierra de Esca",235,114,121,2010
50232,"Salvatierra de Esca",226,109,117,2011
50232,"Salvatierra de Esca",210,105,105,2012
50232,"Salvatierra de Esca",211,103,108,2013
