"cod","mun","total","hombres","mujeres","date"
44183,"Pitarque",113,55,58,1998
44183,"Pitarque",113,55,58,1999
44183,"Pitarque",109,50,59,2000
44183,"Pitarque",108,49,59,2001
44183,"Pitarque",107,48,59,2002
44183,"Pitarque",104,47,57,2003
44183,"Pitarque",112,50,62,2004
44183,"Pitarque",114,52,62,2005
44183,"Pitarque",108,49,59,2006
44183,"Pitarque",114,51,63,2007
44183,"Pitarque",104,48,56,2008
44183,"Pitarque",95,44,51,2009
44183,"Pitarque",96,43,53,2010
44183,"Pitarque",94,43,51,2011
44183,"Pitarque",93,43,50,2012
44183,"Pitarque",89,42,47,2013
