"cod","mun","total","hombres","mujeres","date"
44012,"Alcalá de la Selva",453,235,218,1998
44012,"Alcalá de la Selva",465,245,220,1999
44012,"Alcalá de la Selva",478,259,219,2000
44012,"Alcalá de la Selva",494,260,234,2001
44012,"Alcalá de la Selva",539,281,258,2002
44012,"Alcalá de la Selva",527,281,246,2003
44012,"Alcalá de la Selva",523,287,236,2004
44012,"Alcalá de la Selva",499,274,225,2005
44012,"Alcalá de la Selva",512,286,226,2006
44012,"Alcalá de la Selva",510,291,219,2007
44012,"Alcalá de la Selva",506,291,215,2008
44012,"Alcalá de la Selva",513,276,237,2009
44012,"Alcalá de la Selva",513,273,240,2010
44012,"Alcalá de la Selva",516,274,242,2011
44012,"Alcalá de la Selva",496,261,235,2012
44012,"Alcalá de la Selva",457,241,216,2013
