"cod","mun","total","hombres","mujeres","date"
50194,"Olvés",171,90,81,1998
50194,"Olvés",176,92,84,1999
50194,"Olvés",169,90,79,2000
50194,"Olvés",168,89,79,2001
50194,"Olvés",154,85,69,2002
50194,"Olvés",145,75,70,2003
50194,"Olvés",136,74,62,2004
50194,"Olvés",126,68,58,2005
50194,"Olvés",115,63,52,2006
50194,"Olvés",112,65,47,2007
50194,"Olvés",120,66,54,2008
50194,"Olvés",119,64,55,2009
50194,"Olvés",115,61,54,2010
50194,"Olvés",119,68,51,2011
50194,"Olvés",117,67,50,2012
50194,"Olvés",109,63,46,2013
